mapping_id	cohort_id	annotation_field	original_label	harmonized_coarse	harmonized_mid	harmonized_fine	coarse_ontology_id	mid_ontology_id	fine_ontology_id	mapping_confidence	mapping_status	mapping_resolution_status	shadow_candidate_level	shadow_candidate_label	shadow_candidate_ontology_id	n_shadow_observations	mapping_source	source_sha256
shadow__30d936a136f8ab0653d2	TASK02	marker_based_mid	Plasma_cell	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Plasma_cell	identity::mid::Plasma_cell	43693	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__4a95df56b271ec0c52a2	TASK02	marker_based_mid	Treg	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Treg	identity::mid::Treg	27829	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__a5870d5001db55b36c97	TASK02	marker_based_mid	Tumor_epithelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Tumor_epithelial_like	identity::mid::Tumor_epithelial_like	143249	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__b2bd8eb845dd61360492	TASK02	marker_based_mid	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Unknown	annotation_status::mid::Unknown	208434	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__55d40488ee4f33b64133	TASK02	marker_based_mid	pDC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	pDC	identity::mid::pDC	4746	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__378284f82aa40d529a19	krishna_2021_rcc	marker_based_fine	CAF_inflammatory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_inflammatory_like	state::fine::CAF_inflammatory_like	1688	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__208cdcfbae2b7d19c479	krishna_2021_rcc	marker_based_fine	CAF_myofibroblast_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_myofibroblast_like	state::fine::CAF_myofibroblast_like	2514	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__a853fa34a291612db91a	krishna_2021_rcc	marker_based_fine	CD4_helper_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD4_helper_like	state::fine::CD4_helper_like	679	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__c406928fcefcc0ecf237	krishna_2021_rcc	marker_based_fine	CD8_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_cytotoxic_like	state::fine::CD8_cytotoxic_like	1505	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__952141676e86d6f6bfd7	krishna_2021_rcc	marker_based_fine	CD8_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_exhausted_like	state::fine::CD8_exhausted_like	1980	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__47c3d3d94ce45ea32c2a	krishna_2021_rcc	marker_based_fine	CD8_progenitor_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_progenitor_exhausted_like	state::fine::CD8_progenitor_exhausted_like	114	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__96377083b0148949c559	krishna_2021_rcc	marker_based_fine	CD8_terminal_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_terminal_exhausted_like	state::fine::CD8_terminal_exhausted_like	2870	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__f52b338b0606c4ac35f6	krishna_2021_rcc	marker_based_fine	DC_migratory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	DC_migratory_like	state::fine::DC_migratory_like	375	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__74c87524f77f65659f55	krishna_2021_rcc	marker_based_fine	NK_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	NK_cytotoxic_like	state::fine::NK_cytotoxic_like	12618	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__d250850f10d5abf85f58	krishna_2021_rcc	marker_based_fine	TLS_B_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	TLS_B_like	state::fine::TLS_B_like	3	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__5cdd7715e3a61b3b7a5d	krishna_2021_rcc	marker_based_fine	TREM2_macrophage_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	TREM2_macrophage_like	state::fine::TREM2_macrophage_like	624	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__ddb9d7ee276f819302a4	krishna_2021_rcc	marker_based_fine	Treg_suppressive_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Treg_suppressive_like	state::fine::Treg_suppressive_like	32	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__e6093bb78e84ef60b7a9	krishna_2021_rcc	marker_based_fine	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Unknown	annotation_status::fine::Unknown	132655	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__63711104e9a4e38c7914	krishna_2021_rcc	marker_based_fine	angiogenic_endothelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	angiogenic_endothelial_like	state::fine::angiogenic_endothelial_like	2134	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__a99ec7c3ea8c562127be	krishna_2021_rcc	marker_based_fine	neutrophil_TAN_NET_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	neutrophil_TAN_NET_like	state::fine::neutrophil_TAN_NET_like	2434	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__7377a2d71e0a92941bb7	krishna_2021_rcc	marker_based_fine	plasma_Ig_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	plasma_Ig_like	state::fine::plasma_Ig_like	343	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__ab847f8d6f1b9debcd9c	krishna_2021_rcc	marker_based_fine	tumor_IFN_APM_high_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_IFN_APM_high_like	state::fine::tumor_IFN_APM_high_like	519	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__c7d10c186fb987843ed9	krishna_2021_rcc	marker_based_fine	tumor_WNT_exclusion_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_WNT_exclusion_like	state::fine::tumor_WNT_exclusion_like	1587	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__0db3e798222ce1a978c0	krishna_2021_rcc	marker_based_fine	tumor_cell_cycle_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_cell_cycle_like	state::fine::tumor_cell_cycle_like	150	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__35f9b3a1934309808ca4	krishna_2021_rcc	marker_based_fine	vascular_endothelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	vascular_endothelial_like	state::fine::vascular_endothelial_like	2459	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__09a710cbf17b1fe034d3	krishna_2021_rcc	marker_based_mid	APC_priming_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	APC_priming_like		8283	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__83ec4f24b524454a1d98	krishna_2021_rcc	marker_based_mid	B_cell	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	B_cell	identity::mid::B_cell	2977	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__4add55818b0f35ef5be4	krishna_2021_rcc	marker_based_mid	CAF	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CAF	identity::mid::CAF	5386	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__09496376a8cb1c223c6f	krishna_2021_rcc	marker_based_mid	CD4_T	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CD4_T	identity::mid::CD4_T	1968	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__769da701f59da609aabe	krishna_2021_rcc	marker_based_mid	CD8_T	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CD8_T	identity::mid::CD8_T	14513	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__adcd462ae314d0b41c87	krishna_2021_rcc	marker_based_mid	DC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	DC	identity::mid::DC	9746	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__f8bc378a01b62decd017	krishna_2021_rcc	marker_based_mid	Endothelial	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Endothelial	identity::mid::Endothelial	11194	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__220fbcf4bbeff6abe236	krishna_2021_rcc	marker_based_mid	Macrophage	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Macrophage	identity::mid::Macrophage	4445	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__9028fed687eab1dea010	krishna_2021_rcc	marker_based_mid	Monocyte	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Monocyte	identity::mid::Monocyte	7790	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__a1db338474a3b087e1e7	krishna_2021_rcc	marker_based_mid	NK	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	NK	identity::mid::NK	14650	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__ddc33e8b13ae30a5a5b2	krishna_2021_rcc	marker_based_mid	NKT_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	NKT_like	identity::mid::NKT_like	8469	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__03689f82dd9356ad591a	krishna_2021_rcc	marker_based_mid	Neutrophil_TAN_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Neutrophil_TAN_like	identity::mid::Neutrophil_TAN_like	5103	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__053882314ffb6178875b	krishna_2021_rcc	marker_based_mid	Plasma_cell	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Plasma_cell	identity::mid::Plasma_cell	621	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__cc9961b67af37e39c3c6	krishna_2021_rcc	marker_based_mid	Treg	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Treg	identity::mid::Treg	7033	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__4ecd34442800ccd55f7e	krishna_2021_rcc	marker_based_mid	Tumor_epithelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Tumor_epithelial_like	identity::mid::Tumor_epithelial_like	9625	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__5ab03dbec4317e7f2ffe	krishna_2021_rcc	marker_based_mid	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Unknown	annotation_status::mid::Unknown	53718	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__ac4b1c6864cdcf96545b	krishna_2021_rcc	marker_based_mid	pDC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	pDC	identity::mid::pDC	1762	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__9a9e0c3ef069a78a9416	lambrecht_brca_cohort1_cells	marker_based_fine	CAF_inflammatory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_inflammatory_like	state::fine::CAF_inflammatory_like	5055	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__b8d8dd6becc3b18260fa	lambrecht_brca_cohort1_cells	marker_based_fine	CAF_myofibroblast_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_myofibroblast_like	state::fine::CAF_myofibroblast_like	3888	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__7fcad00374fa9dc2d1d0	lambrecht_brca_cohort1_cells	marker_based_fine	CD4_helper_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD4_helper_like	state::fine::CD4_helper_like	4738	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__e752937ad860fb2e9cbc	lambrecht_brca_cohort1_cells	marker_based_fine	CD8_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_cytotoxic_like	state::fine::CD8_cytotoxic_like	2420	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__6e4c91e4f10b2f5dc4be	lambrecht_brca_cohort1_cells	marker_based_fine	CD8_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_exhausted_like	state::fine::CD8_exhausted_like	382	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__6842969b454fa4992c5d	lambrecht_brca_cohort1_cells	marker_based_fine	CD8_progenitor_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_progenitor_exhausted_like	state::fine::CD8_progenitor_exhausted_like	714	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__4bcd3c5be8feb513a5ca	lambrecht_brca_cohort1_cells	marker_based_fine	CD8_terminal_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_terminal_exhausted_like	state::fine::CD8_terminal_exhausted_like	816	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__b47a7cbf3d95de05e621	lambrecht_brca_cohort1_cells	marker_based_fine	DC_migratory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	DC_migratory_like	state::fine::DC_migratory_like	2089	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__8c29349c508864a5970c	lambrecht_brca_cohort1_cells	marker_based_fine	NK_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	NK_cytotoxic_like	state::fine::NK_cytotoxic_like	3248	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__ae1a455d23114619f5da	lambrecht_brca_cohort1_cells	marker_based_fine	TLS_B_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	TLS_B_like	state::fine::TLS_B_like	2	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__a4ff8eb5b27284017045	lambrecht_brca_cohort1_cells	marker_based_fine	TREM2_macrophage_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	TREM2_macrophage_like	state::fine::TREM2_macrophage_like	572	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__e4638bdca4d2979a4eda	lambrecht_brca_cohort1_cells	marker_based_fine	Treg_suppressive_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Treg_suppressive_like	state::fine::Treg_suppressive_like	25	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__12328bb58e6f6a1612cb	lambrecht_brca_cohort1_cells	marker_based_fine	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Unknown	annotation_status::fine::Unknown	140323	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__b5b4558d704ef8c33068	lambrecht_brca_cohort1_cells	marker_based_fine	angiogenic_endothelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	angiogenic_endothelial_like	state::fine::angiogenic_endothelial_like	1671	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__28f7023fbed371425f7e	lambrecht_brca_cohort1_cells	marker_based_fine	neutrophil_TAN_NET_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	neutrophil_TAN_NET_like	state::fine::neutrophil_TAN_NET_like	990	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__02de4f7bac04c9fe0571	lambrecht_brca_cohort1_cells	marker_based_fine	plasma_Ig_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	plasma_Ig_like	state::fine::plasma_Ig_like	800	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__e2fed5c9341ab7a98b82	lambrecht_brca_cohort1_cells	marker_based_fine	tumor_IFN_APM_high_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_IFN_APM_high_like	state::fine::tumor_IFN_APM_high_like	262	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__a77ee900ea2b6bf79234	lambrecht_brca_cohort1_cells	marker_based_fine	tumor_WNT_exclusion_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_WNT_exclusion_like	state::fine::tumor_WNT_exclusion_like	2011	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__8a4e5d7c79ddfa2903f0	lambrecht_brca_cohort1_cells	marker_based_fine	tumor_cell_cycle_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_cell_cycle_like	state::fine::tumor_cell_cycle_like	4047	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__d88418c75919374a522d	lambrecht_brca_cohort1_cells	marker_based_fine	vascular_endothelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	vascular_endothelial_like	state::fine::vascular_endothelial_like	1889	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__f1aef554b692f2f011a6	lambrecht_brca_cohort1_cells	marker_based_mid	APC_priming_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	APC_priming_like		2691	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
